gbifID,species,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
617513229,Dianthus langeanus,ES,Pico Huevo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-5.57,10000,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13895:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513190,Dianthus langeanus,ES,Cueto Negro,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.95,-5.94,10000,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13891:Dianthus_langeanus_:a,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513178,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13890:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513162,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13889:Dianthus_langeanus_:+,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513146,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13887:Dianthus_langeanus_:f,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513132,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1750,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13885:Dianthus_langeanus_:a,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617512912,Dianthus langeanus,ES,Braña Caballo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-5.69,10000,,2150,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13850:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617512900,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1990,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13849:Dianthus_langeanus_:a,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617512888,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1990,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13848:Dianthus_langeanus_:2,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617512874,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13846:Dianthus_langeanus_:*,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617512862,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1950,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13842:Dianthus_langeanus_:a,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617512851,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1940,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13841:Dianthus_langeanus_:a,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617512845,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13840:Dianthus_langeanus_:f,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617512833,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1870,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13837:Dianthus_langeanus_:*,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617471185,Dianthus langeanus,ES,Pico Huevo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-5.57,10000,,2150,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P06015:Dianthus_langeanus_:+,,LPM1,,CC_BY_NC_4_0,,López Pacheco,,,,,
617414484,Dianthus langeanus,ES,Roquedo en la cima del Viso,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.81,-8.63,10000,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P33529:Dianthus_langeanus_:x,,CMB0,,CC_BY_NC_4_0,,Casaseca,,,,,
617401497,Dianthus langeanus,ES,Extremo final Sierra de Villabandín,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.86,-6.18,10000,,2100,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P32032:Dianthus_langeanus_:+,,PA04      HCL0,,CC_BY_NC_4_0,,Penas,,,,,
617342024,Dianthus langeanus,ES,El Picón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.78,-6.43,10000,,1950,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22976:Dianthus_langeanus_:1,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617342012,Dianthus langeanus,ES,Peña Trevinca II,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,2000,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22974:Dianthus_langeanus_:1,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617341973,Dianthus langeanus,ES,Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1770,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22968:Dianthus_langeanus_:1,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617341942,Dianthus langeanus,ES,Cueto Negro,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.95,-5.94,10000,,2100,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22963:Dianthus_langeanus_:1,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617341931,Dianthus langeanus,ES,Pico Ferreirua,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,43.04,-6.17,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22961:Dianthus_langeanus_:2,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617341909,Dianthus langeanus,ES,Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1860,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22957:Dianthus_langeanus_:1,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617331546,Dianthus langeanus,ES,Base del Moncalvo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.16,-6.82,10000,,1750,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P21561:Dianthus_langeanus_:1,,CTM1 HGM1 SOH0,,CC_BY_NC_4_0,,Costa Tenorio,,,,,
617331537,Dianthus langeanus,ES,Embalse de S. Sebastián,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.07,-7.06,10000,,1400,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P21559:Dianthus_langeanus_:+,,CTM1 HGM1 SOH0,,CC_BY_NC_4_0,,Costa Tenorio,,,,,
617294871,Dianthus langeanus,ES,Peña Trevinca,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,2020,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P16097:Dianthus_langeanus_:1,,FPJ3,,CC_BY_NC_4_0,,Fernández Prieto,,,,,
617294861,Dianthus langeanus,ES,El Cornón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.42,10000,,2040,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P16095:Dianthus_langeanus_:1,,FPJ3,,CC_BY_NC_4_0,,Fernández Prieto,,,,,
617294853,Dianthus langeanus,ES,Subida a Peña Prieta,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.97,-4.83,10000,,2300,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P16092:Dianthus_langeanus_:z,,FPJ3,,CC_BY_NC_4_0,,Fernández Prieto,,,,,
617263421,Dianthus langeanus,ES,Peña Dereita (Villaseca de Laciana),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.87,-6.3,10000,,1210,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P12210:Dianthus_langeanus_:2,,PGE0,,CC_BY_NC_4_0,,Puente García,,,,,
617263412,Dianthus langeanus,ES,Peña del Miro (Leitariegos),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.42,10000,,1730,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P12209:Dianthus_langeanus_:2,,PGE0,,CC_BY_NC_4_0,,Puente García,,,,,
617263046,Dianthus langeanus,ES,Cueto de Arbas (Leitariegos),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1960,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P12161:Dianthus_langeanus_:1,,PGE0,,CC_BY_NC_4_0,,Puente García,,,,,
617263035,Dianthus langeanus,ES,Cueto de Arbas (Leitariegos),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1850,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P12159:Dianthus_langeanus_:2,,PGE0,,CC_BY_NC_4_0,,Puente García,,,,,
617263025,Dianthus langeanus,ES,Cueto de Arbas (Leitariegos),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,2000,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P12158:Dianthus_langeanus_:1,,PGE0,,CC_BY_NC_4_0,,Puente García,,,,,
617263011,Dianthus langeanus,ES,Muxavén (Lumajo),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.3,10000,,1990,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P12157:Dianthus_langeanus_:2,,PGE0,,CC_BY_NC_4_0,,Puente García,,,,,
617263000,Dianthus langeanus,ES,Muxavén (Lumajo),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.3,10000,,2030,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P12156:Dianthus_langeanus_:2,,PGE0,,CC_BY_NC_4_0,,Puente García,,,,,
617240192,Dianthus langeanus,ES,Collado Bonal,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,40.25,-5.7,10000,,2325,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P08587:Dianthus_langeanus_:4,,LM06 VP00,1983-01-01T00:00:00,CC_BY_NC_4_0,,Luceño,,,,,
617240178,Dianthus langeanus,ES,cerca del Canchal Negro,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,40.25,-5.7,10000,,2375,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P08586:Dianthus_langeanus_:+,,LM06 VP00,1983-01-01T00:00:00,CC_BY_NC_4_0,,Luceño,,,,,
617240100,Dianthus langeanus,ES,Los Pelaos,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,40.17,-5.23,10000,,2250,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P08569:Dianthus_langeanus_:+,,LM06 VP00,1983-01-01T00:00:00,CC_BY_NC_4_0,,Luceño,,,,,
617220461,Dianthus langeanus,ES,Montes de Guxinde (Entrimo),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,41.9,-8.15,10000,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P06011:Dianthus_langeanus_:2,,PI00 RBI0 RJ06,,CC_BY_NC_4_0,,Pulgar,,,,,
617220412,Dianthus langeanus,ES,Serra de Santa Eufemia (Lovios),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,41.81,-8.15,10000,,1126,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P06005:Dianthus_langeanus_:2,,PI00 RBI0 RJ06,,CC_BY_NC_4_0,,Pulgar,,,,,
617186956,Dianthus langeanus,ES,Sierra del Teleno,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.33,-6.45,10000,,2000,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P02614:Dianthus_langeanus_:1,,LGF0,,CC_BY_NC_4_0,,Llamas Garcia,,,,,
617145793,Dianthus langeanus,ES,Nerga. Cangas,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.18,-8.87,10000,,100,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,S-P20467:Dianthus_langeanus_:+,,CBS0,1971-01-01T00:00:00,CC_BY_NC_4_0,,Castroviejo,,,,,
616723386,Dianthus langeanus,ES,Vinhais: Moimenta,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,41.86,-5.86,10000,,1010,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,Q-P10178:Dianthus_langeanus_:1,,GA12,,CC_BY_NC_4_0,,Gonçalves Aguiar,,,,,
616723377,Dianthus langeanus,ES,Vinhais: Travanca,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,41.8,-7.07,10000,,1100,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,Q-P10175:Dianthus_langeanus_:2,,GA12,,CC_BY_NC_4_0,,Gonçalves Aguiar,,,,,
616712569,Dianthus langeanus,ES,Traspeña de la Peña,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-4.71,10000,,1160,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,Q-P08841:Dianthus_langeanus_:1,,GGM3,1987-01-01T00:00:00,CC_BY_NC_4_0,,García González,,,,,
616710822,Dianthus langeanus,ES,Cueto Palomo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-4.71,10000,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,Q-P08633:Dianthus_langeanus_:+,,GGM3,1988-01-01T00:00:00,CC_BY_NC_4_0,,García González,,,,,
616710810,Dianthus langeanus,ES,El Reguilón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-4.71,10000,,1720,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,Q-P08631:Dianthus_langeanus_:+,,GGM3,1988-01-01T00:00:00,CC_BY_NC_4_0,,García González,,,,,
616710800,Dianthus langeanus,ES,El Viejo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-4.71,10000,,1790,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,Q-P08630:Dianthus_langeanus_:1,,GGM3,1988-01-01T00:00:00,CC_BY_NC_4_0,,García González,,,,,
616710791,Dianthus langeanus,ES,El Viejo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-4.71,10000,,1780,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,Q-P08629:Dianthus_langeanus_:1,,GGM3,1988-01-01T00:00:00,CC_BY_NC_4_0,,García González,,,,,
575207977,Dianthus langeanus,ES,Spain,,PRESENT,,98e934b0-5f31-11de-b67e-b8a03c50a862,42.133333,-6.75,,,1000,0,,,1980-07-22T00:00:00,22,7,1980,7267498,7267498,PRESERVED_SPECIMEN,E,E,E00121685,905,,,CC0_1_0,,,,,2023-11-24T09:08:42.931Z,InteractiveResource,CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
4440903588,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.892385,-6.103136,8,,,,,,2022-07-05T10:51:00,5,7,2022,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,126677272,,Víctor González García,2022-07-17T17:42:03,CC_BY_NC_4_0,Víctor González García,Víctor González García,,,2023-11-22T06:30:32.286Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440897545,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.904719,-6.059473,29,,,,,,2022-05-31T09:21:00,31,5,2022,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,120059869,,Víctor González García,2022-06-03T20:12:21,CC_BY_NC_4_0,Víctor González García,Víctor González García,,,2023-11-22T05:26:16.735Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440892838,Dianthus langeanus,ES,,Galicia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.753935,-7.632189,8,,,,,,2023-06-22T16:37:00,22,6,2023,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,169468778,,José Luis Romero Rego,2023-06-25T21:24:55,CC_BY_NC_4_0,José Luis Romero Rego,José Luis Romero Rego,,,2023-11-22T05:32:48.837Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440788856,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.892353,-6.103077,,,,,,,2023-06-27T11:34:37,27,6,2023,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,169812325,,Eduardo Fernández Pascual,2023-06-27T18:22:23,CC_BY_NC_4_0,Eduardo Fernández Pascual,Eduardo Fernández Pascual,,,2023-11-22T05:32:52.798Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440779525,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.40985,-6.512903,586,,,,,,2009-07-02T09:56:00,2,7,2009,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,106029605,,Ana Molina,2022-02-02T18:30:21,CC_BY_NC_4_0,Ana Molina,Ana Molina,,,2023-11-22T05:24:27.250Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440778550,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.906318,-6.061674,9,,,,,,2022-07-04T18:07:00,4,7,2022,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,126675310,,Víctor González García,2022-07-17T17:30:05,CC_BY_NC_4_0,Víctor González García,Víctor González García,,,2023-11-22T06:31:18.771Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440775778,Dianthus langeanus,ES,,Principado de Asturias,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.98941,-6.430464,31,,,,,,2023-07-06T13:48:00,6,7,2023,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,172009882,,Roberto,2023-07-09T18:54:10,CC_BY_NC_4_0,Roberto,Roberto,,,2023-11-22T05:32:16.309Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440650542,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.892401,-6.103277,8,,,,,,2022-07-05T11:17:00,5,7,2022,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,126677286,,Víctor González García,2022-07-17T17:42:06,CC_BY_NC_4_0,Víctor González García,Víctor González García,,,2023-11-22T05:27:12.339Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440649527,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.775381,-6.287603,,,,,,,2022-06-05T09:43:42,5,6,2022,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,120558249,,Ana Molina,2022-06-06T19:20:54,CC_BY_NC_4_0,Ana Molina,Ana Molina,,,2023-11-22T05:51:58.377Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440647586,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.905398,-6.060011,44,,,,,,2022-07-04T14:52:00,4,7,2022,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,126675272,,Víctor González García,2022-07-17T17:29:58,CC_BY_NC_4_0,Víctor González García,Víctor González García,,,2023-11-22T05:53:31.149Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440646789,Dianthus langeanus,ES,,Galicia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.753852,-7.632218,8,,,,,,2023-06-23T15:57:00,23,6,2023,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,168997636,,José Luis Romero Rego,2023-06-23T14:22:57,CC_BY_NC_4_0,José Luis Romero Rego,José Luis Romero Rego,,,2023-11-22T05:58:14.456Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440646765,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.615706,-6.282908,,,,,,,2023-05-30T11:31:17,30,5,2023,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,164632201,,Ana Molina,2023-05-30T14:22:19,CC_BY_NC_4_0,Ana Molina,Ana Molina,,,2023-11-22T05:31:25.580Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440640585,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.203776,-6.528117,1899,,,,,,2022-07-17T13:57:11,17,7,2022,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,126627536,,David García del Olmo,2022-07-17T11:59:25,CC_BY_NC_4_0,David García del Olmo,David García del Olmo,,,2023-11-22T06:30:50.581Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440627593,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.905987,-6.061205,22,,,,,,2022-07-04T15:15:00,4,7,2022,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,126675273,,Víctor González García,2022-07-17T17:29:59,CC_BY_NC_4_0,Víctor González García,Víctor González García,,,2023-11-22T05:52:53.662Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4438940412,Dianthus langeanus,ES,,Galicia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.858207,-8.143113,135,,,,,,2003-07-19T11:57:00,19,7,2003,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,89948697,,José Luis Camaño,2021-08-04T20:14:20,CC_BY_NC_4_0,José Luis Camaño,José Luis Camaño,,,2023-11-22T06:26:43.150Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4438777563,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.433307,-6.518879,14,,,,,,2022-05-26T15:13:00,26,5,2022,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,118807511,,Gabriel Mayrhofer,2023-11-08T15:48:35,CC_BY_NC_4_0,Ángel Argüelles,Ángel Argüelles,,,2023-11-22T05:51:11.032Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4438653438,Dianthus langeanus,ES,,Principado de Asturias,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.998885,-6.514162,16,,,,,,2021-08-05T13:07:00,5,8,2021,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,90144225,,Víctor González García,2021-08-06T14:19:58,CC_BY_NC_4_0,Víctor González García,Víctor González García,,,2023-11-22T06:26:54.792Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
